LNR,RESPONSE
12603,0.08503228579265568
12608,0.08629893821534812
12633,0.08672281190530756
12637,0.0870794029983324
21484,0.09301494427136364
21184,0.08615481637848375
21247,0.08754467740709183
20991,0.10281726402910661
21018,0.08700825064103125
21019,0.10198801967437685
21047,0.08477609859588867
21054,0.08422075369668237
21374,0.09192596892701516
21392,0.08438622409971014
21713,0.08376616182818289
22019,0.08833979186827366
22025,0.1014948420526233
21722,0.09958501321306351
21728,0.08457147331123431
22039,0.09485737772373803
22044,0.0852073760268413
61900,0.08602906293976148
62548,0.10060667014429958
63176,0.08515986448225252
64473,0.10161086045622653
64779,0.10610626117208022
64780,0.08476156459972062
64784,0.0847417109358396
65105,0.09485737772373803
65431,0.10097589156109969
65433,0.10576398054376256
66055,0.08640890657027211
66071,0.09485737772373803
61280,0.09843386672001864
61281,0.09725102645787986
61284,0.08505758276816816
61597,0.08512028030718076
61606,0.08420260872883678
62235,0.10486086604360341
62240,0.08420777136984263
62241,0.08661024503823021
62555,0.10063575663043241
62557,0.09400276066350348
62565,0.08753621559593931
62566,0.10440140454940018
63515,0.08393027930932834
63524,0.10467279761150239
64797,0.08600360194384203
65116,0.0921846577932529
75249,0.08790059812348144
75253,0.10204083767321215
75575,0.09671923585167537
76212,0.0853947932891045
71422,0.09248398570652289
72059,0.10103151397740115
72060,0.08538608880540743
72383,0.08564732988120623
72386,0.08457879756134562
72700,0.08512165311846716
72715,0.08368418480177904
73028,0.08570336489520235
73346,0.08569623933073463
73658,0.08414851005080334
73662,0.09820387239802543
73666,0.09470788815356658
73668,0.0947090573327159
73985,0.1047596119876881
74299,0.08638025617777247
74310,0.09897830292595117
74312,0.09776213710422382
74619,0.08357206242758321
74620,0.0833143573612976
74627,0.08437517940151741
74938,0.08748553562901278
74952,0.08565076858850386
75911,0.08775932888895023
75913,0.08545931039311505
76221,0.08685850993300061
76227,0.08401365400294522
71448,0.08489204291320256
15887,0.08337262014116079
15498,0.08400655123592492
15504,0.10103967328372261
15507,0.08652066254457379
15521,0.08543474241856347
24403,0.0835289682629683
24100,0.10143512218354327
24436,0.08582591738794298
24440,0.08492607567258263
24442,0.09219504617153945
24148,0.08746624176354506
24149,0.08606265369029265
24155,0.08378414555066288
24458,0.08396508839779732
24169,0.09957544391801881
24477,0.1033280947122641
24479,0.08536292148176744
24486,0.08597657006563321
24190,0.09976858042311013
24515,0.09949318221903268
24214,0.09849868576534108
25183,0.09485737772373803
25207,0.08463145142160419
24889,0.09484716328258806
24890,0.08782819858105029
25226,0.09582968352814508
25232,0.09356383539082216
25244,0.08559374234582645
25339,0.0844812048753902
25355,0.10140659899875692
24958,0.08773861851882894
25277,0.08529916154598713
25286,0.0986179369579218
24988,0.09485737772373803
25298,0.0900869542284565
25309,0.10154942468400976
25315,0.08357988513491073
25014,0.09671923585167537
25322,0.08432219425868198
25333,0.10070537202887656
25025,0.09999593133881045
24726,0.08645193057799333
24735,0.09301494427136364
25055,0.08467759243291265
25056,0.08466036263332491
24746,0.09748834893498577
25061,0.08612357818976508
25067,0.08436280065133785
25074,0.08422159538286321
24773,0.0876174357877305
25080,0.09301494427136364
25086,0.09929284281445502
25088,0.08564564222836646
24777,0.08677584447226591
24796,0.08408231486126608
25104,0.08359922229480231
24806,0.08322802250077775
25118,0.08627647931676352
24822,0.09671923585167537
82811,0.10231807567578563
83449,0.1065288738019248
83459,0.09301494427136364
83770,0.09485737772373803
84091,0.08406700980995381
84096,0.08546715193553563
84737,0.08965053228060303
85048,0.09327865720979311
85049,0.10219581491359386
85051,0.08731612118926253
85369,0.08670999008077594
85374,0.08609181249242494
85380,0.09985350644470158
82190,0.08340689013923568
82505,0.09408280604774703
82515,0.08594580043919986
82517,0.08694043370177705
82821,0.09709471968481168
83140,0.09464515890274412
788,0.08429839674520752
1102,0.08344884909988216
1109,0.08423730608746062
821,0.08341678442829763
829,0.09108034157642624
837,0.10130541614423319
845,0.09568834398113145
1163,0.10057039370578875
861,0.09301494427136364
899,0.08491554031102633
1207,0.10181249764563412
906,0.08640565144229567
1221,0.10368245460424808
1545,0.08549294025273997
1546,0.10103437292409541
1555,0.08864588333576874
1556,0.09116575749504047
1879,0.08416206784157892
1885,0.09437132304113062
1593,0.08714196976299866
1902,0.09611885068637935
1611,0.08926110543903257
1921,0.08516182793176003
1927,0.10145213657370097
1651,0.08622886756145402
1978,0.09876141362808762
1718,0.08756896832581765
1722,0.08494730579166031
1734,0.09543627355533478
41705,0.08616022200680189
41711,0.09485737772373803
41712,0.0857700476298326
42029,0.0849982032497469
42347,0.08413850043154059
42352,0.08491530546078431
42353,0.0849248516523986
42671,0.0970805056119858
42987,0.08584439175942393
43310,0.08688875221544241
43627,0.08543491490766807
43629,0.08419723538983663
43945,0.09399633803989504
43953,0.08374599885724406
43954,0.10382540669021838
43961,0.08772324779957151
44280,0.08631451411445497
44917,0.08482177272458409
44924,0.10392030701959884
44927,0.08517746144724368
45244,0.08483623607673892
45570,0.09120196033511857
45584,0.10464192274481825
41721,0.08438363739315999
41739,0.09485737772373803
42054,0.08898134386092418
42369,0.08423607612893526
42689,0.08673231626937074
43019,0.08391964609875027
43331,0.10387331520356803
51328,0.09150788277760807
51644,0.09946899200761299
51653,0.09904942729588057
51969,0.09099186035627992
52308,0.1035924715983289
52310,0.08674332065134434
52626,0.10161364956406486
52638,0.0853659788964615
52940,0.08750291682980184
52954,0.1037830503312595
55194,0.09385967817092394
55196,0.08606196179108734
55526,0.09485737772373803
55847,0.08438591539117965
55848,0.09219504617153945
51024,0.09485737772373803
51031,0.08859579310891176
51342,0.10007061743804872
51348,0.08484217009740615
51666,0.08600297713357054
51674,0.0862575742086701
51680,0.1050226893296256
52331,0.08817200248322742
53302,0.09301494427136364
82163,0.10110144002797711
82481,0.08576545780924372
82498,0.08606948385175218
55852,0.09301494427136364
55858,0.08388597894101585
55859,0.08358494572722315
51037,0.09301494427136364
51039,0.08441707730321522
51683,0.10116272264164232
51685,0.08389333661640547
51695,0.08591817197483681
51702,0.08834933544743881
52343,0.09823028701412859
52353,0.09327865720979311
53314,0.09485737772373803
53322,0.0932842591649891
53950,0.10225933070119794
54597,0.08589068335195954
54925,0.08894633191066868
55245,0.10335518019436297
55558,0.09731971695782832
55882,0.09392654271497956
51384,0.08553723465045839
51703,0.10108529096719657
51706,0.09141067571297198
51711,0.10494803053210294
52041,0.08543352877133588
52047,0.08369456489640797
52369,0.10070326190686373
52689,0.08791633815338007
53331,0.08468954660974903
53341,0.08559085957751676
63455,0.1025635354273499
63780,0.0851480023089696
63783,0.09301494427136364
64096,0.08479584869376477
64104,0.08450431240347675
64109,0.0848575772349555
64422,0.08737485295462721
65391,0.09219504617153945
65705,0.0849351436586812
65709,0.08740170609129091
61568,0.09442552853176864
62203,0.09593395135915642
62850,0.08719190563287366
62851,0.09870079225224414
63164,0.0847559687271897
63491,0.08859496518308393
63796,0.08576171255676836
63799,0.10196635547729002
63802,0.08611113660707799
63812,0.09486726987989993
64127,0.08430538009968397
64449,0.09896406489261382
64771,0.08576533541610784
65082,0.09485737772373803
65399,0.08384004280215104
66039,0.09485737772373803
66048,0.08514041260810884
71758,0.10492381373593854
72077,0.09301494427136364
72087,0.09485737772373803
72405,0.09818910850670517
72723,0.0876345531051165
72735,0.08574732399849946
73046,0.08648175403685186
73682,0.08531817788033767
73694,0.0845136411355193
73696,0.10079696517865844
74317,0.09752579846310877
74974,0.08602566523427041
75286,0.08541532614037625
75605,0.0862809245658636
75612,0.09327865720979311
75929,0.09422531171517479
76239,0.08795470911437772
71471,0.08690853296817634
71776,0.08581978179023754
71779,0.09671923585167537
72112,0.08759566041806148
72417,0.08519976848106488
72420,0.08510415620383191
72425,0.10268821598210669
73073,0.08412854882521024
73393,0.08579237748793732
73714,0.08462207791674337
74337,0.1054198335705645
74347,0.08668493635977431
74354,0.10282606818073518
74666,0.08800951503921524
74667,0.09301494427136364
74990,0.10535928896792746
75949,0.08557103688309464
75952,0.08781363097904289
71486,0.106411003126029
71805,0.09444156782203635
71813,0.0952792682706046
72130,0.08641562098313817
72437,0.08634026916060937
82469,0.09219504617153945
82788,0.09011772244758302
82793,0.09327865720979311
83111,0.09540925846465659
83113,0.0847663480341677
83420,0.10252828816687516
83425,0.08965818263775699
83428,0.09219504617153945
83433,0.08476590865462283
83759,0.10425729696372857
84381,0.10131684422836279
84709,0.1020144293307336
85024,0.10138190450853957
85026,0.08578648808408013
85671,0.09992426309931393
35158,0.083915939380134
34851,0.08645298303772837
34853,0.09656475762598277
34859,0.08612012990117086
35162,0.08533677151871087
35165,0.09327865720979311
34865,0.0859544930312017
34877,0.09412490942445566
34898,0.08411255859265424
35203,0.08397014444993385
34902,0.08467096102985626
34907,0.08502024198857207
34930,0.10514758734294143
34939,0.08545645313046284
35249,0.09868377421180118
35561,0.08443606001185057
35568,0.09327865720979311
35572,0.08546825708387377
35574,0.09589604840491607
35575,0.08592263218698779
35889,0.0921846577932529
35583,0.08442137454015924
35587,0.08436686703188032
35597,0.08650830077386965
35900,0.08460999359226659
35602,0.09931318355106847
35606,0.10055259458403304
35922,0.08457130796975244
35936,0.0845747645421183
41020,0.10272643222198473
41028,0.09946046607993819
41344,0.08457953773671674
41666,0.0940392387908512
42319,0.10437148548393603
42634,0.09804724315038428
42944,0.09464005001935237
42952,0.08380851228085984
42954,0.08378464895709502
43274,0.0842210969170082
43582,0.0921846577932529
43590,0.0867315514393668
43594,0.10507206407300956
43909,0.08957671640109859
43917,0.09968944499274378
44561,0.0841720172428252
45202,0.10365737191981161
45210,0.08365606445975983
41684,0.10597529485312379
41691,0.08506527322862564
42333,0.08699176587561165
42660,0.08523897473744912
42963,0.0862047116886571
42979,0.08555523072136371
43287,0.08594490661055999
44582,0.09219504617153945
45233,0.08758874531409554
45544,0.08509790942687295
45550,0.08350848802522955
40729,0.08475127248464963
41379,0.09600927752796463
41395,0.09772151377048197
4332,0.08367876417155579
4346,0.08525718635310635
4044,0.10482525259210888
5031,0.0943252358564138
5033,0.08466007273208255
5057,0.10077940139151226
4737,0.09426999481758587
5067,0.1004323021621747
4757,0.085799460286605
4758,0.09485737772373803
4762,0.08576918236420324
4780,0.09485737772373803
5183,0.08357998609724973
5191,0.08572728101811523
5198,0.09485737772373803
4802,0.08527311674741193
5126,0.09671923585167537
5132,0.09150035501632112
4830,0.10107791626330802
5154,0.10080418619122312
4854,0.09485737772373803
4861,0.08393076327611595
5180,0.08528238103508326
4574,0.08567057034350826
4896,0.08489604049336805
4592,0.08506138835659383
4599,0.08603569817370284
4914,0.10320296199523565
4604,0.08425152936858876
4932,0.08770901538965127
4623,0.08468165223616478
4633,0.10379026389568452
4636,0.08376631430372197
4944,0.08558682660759222
4949,0.09784283443204878
4644,0.09485737772373803
4977,0.09953870629866403
4674,0.09301494427136364
4986,0.08620241470239917
4683,0.08463156763007786
4686,0.08340702668054145
4691,0.084563847947933
4700,0.10020680425483937
5018,0.08854152950616759
5341,0.10024762467085967
5646,0.10316259865154372
5647,0.09219504617153945
5649,0.08590667446740274
5661,0.08448686823723947
5671,0.10030095491838037
5677,0.10305155111150772
5375,0.08835031449904075
5396,0.09613576352836334
5410,0.08542765245352932
5411,0.08601216674877227
5714,0.09899905308402261
5427,0.08419169111556746
5436,0.08428198387585809
5725,0.09683954531984751
5733,0.10133298071562931
5454,0.10332748206710725
10241,0.08755417641782574
10566,0.0899387915724196
10579,0.08542288234937463
929,0.08576103257452496
935,0.10331488160197062
1261,0.0833823156685397
951,0.08645343136596578
952,0.09327865720979311
955,0.08453503327949084
1295,0.10370961014819563
966,0.08531902416273615
974,0.08782303170878633
1305,0.08603698150587046
995,0.09692802950750536
998,0.08610824941096967
1403,0.10199587617598596
1001,0.0852059903131746
1009,0.08523046488053666
1338,0.10266719780208637
1029,0.09485737772373803
1053,0.0839540615885419
1062,0.08435414166055441
1067,0.08398130214025644
1071,0.08388010686385743
9957,0.08697833651683232
9960,0.10433175494193513
9671,0.09327865720979311
9680,0.09415035335576018
9982,0.10361921630894971
9700,0.0937963152081897
9712,0.09378570652569564
10023,0.10146958398072133
10042,0.08501048295211215
10043,0.09012952963066083
10048,0.1028444337748008
10049,0.08355196808259766
10054,0.08473419128783136
10057,0.08660776953190115
10388,0.08493389578366935
10396,0.08571691640354731
10700,0.08650469199456334
10716,0.09301494427136364
10418,0.08626899023770707
10730,0.10174957184159768
10733,0.08819825969666965
10429,0.1018428558956027
10844,0.08950551717343366
10856,0.08639846461034976
10448,0.0856629920324794
10451,0.08462135187807225
10458,0.08567826144316508
10743,0.08683279439178357
10753,0.08436203897655332
10756,0.08437707697767058
10465,0.10188581718733569
10488,0.09977776667005872
10490,0.08952387064732086
10495,0.09671923585167537
10510,0.08817218363389183
10818,0.0853316330316608
10531,0.09045089210317228
10823,0.08450317226739942
10544,0.10740106404419561
10553,0.08443395686236038
31437,0.0849564660228716
31442,0.08596032934706477
31451,0.10125951818721836
31453,0.10083001250656701
31143,0.09693003109147946
31146,0.08583605095237487
31149,0.09327865720979311
31460,0.08412687968772585
31466,0.09870825776447896
31472,0.09219504617153945
31788,0.08456809394675183
32113,0.09485737772373803
31807,0.08583525826395642
32122,0.0853412617333578
32127,0.08441956073619017
31820,0.08477286557083746
31832,0.09485737772373803
32267,0.0860199601062774
31860,0.08598110236435452
31873,0.08821120173677348
32168,0.10253804004843656
32177,0.09327865720979311
31882,0.09310060137190335
31896,0.10129375541594572
31910,0.08557296427881483
32211,0.10302978172139739
32232,0.1055631749019048
31943,0.09301494427136364
31950,0.08763484520465617
32243,0.10167956508616845
31966,0.08880794145528903
31976,0.10071853922858333
31666,0.08815236508230138
31674,0.08732577710347018
31989,0.10235193448259247
31990,0.08551122271374809
31991,0.08557281612489342
31997,0.08532311975817138
31692,0.09485737772373803
31719,0.0839117783473137
31723,0.10564518552430943
32039,0.08403609757936444
32042,0.08456310522065204
31739,0.09219504617153945
32061,0.08492255294115535
32062,0.08492866699273167
44333,0.08354571111563926
44656,0.0869435005117591
44658,0.09850319344046515
44976,0.08676357656106307
44990,0.09485737772373803
45312,0.08667188795062443
45644,0.0900607424763512
41146,0.09485737772373803
41459,0.10264553725231364
41462,0.08959398853010601
41787,0.08412750455732017
42422,0.10019541173178105
42743,0.08790908263063632
43076,0.08432418450753995
44350,0.08548573883023851
44353,0.0861933830484873
44356,0.08522682359041871
25163,0.0921846577932529
25490,0.08655647476065305
25811,0.09485737772373803
25501,0.09651042583537546
25502,0.08503994712762034
25505,0.08525441670190738
25835,0.08522072744834147
25966,0.08436339540924659
25973,0.08850883831622618
25570,0.08662606037335813
25862,0.08774194209741298
25871,0.08385698167931879
25877,0.08574748417844588
34738,0.08491651710828964
34445,0.0890512995688926
34447,0.08495713586753004
34754,0.09715062736676167
34764,0.10186333187495622
34772,0.09461648043581727
34775,0.084205580279954
34484,0.08720286352344857
34180,0.09076914756870004
34199,0.09576513626634638
34527,0.09485737772373803
34226,0.10241929963312527
34555,0.08663707969761236
34243,0.08664076297823198
34252,0.08585621345253851
34267,0.08405841814965519
34276,0.09910230781812447
34584,0.08664606806518907
34283,0.09485737772373803
34290,0.08848990074771651
34291,0.08644078208219744
34295,0.10377003006137972
34599,0.08418546464915704
34603,0.10256018380940836
35267,0.09595249564263542
35270,0.08842502969678216
35279,0.08875236034806425
35300,0.08459798986484929
34981,0.08527690934155836
35338,0.09753264392043276
35425,0.09801075897505454
35426,0.09489994844219243
35432,0.10334173249629337
35022,0.10490019236152576
35347,0.08636371146115351
35062,0.1003617721955399
35072,0.08600641281016043
35104,0.08745374087847127
35106,0.09416860664162374
35114,0.0842719583237748
35131,0.08550435805096455
21744,0.08366495746140871
21754,0.08598295327274665
21784,0.08525286565874048
22088,0.08501670285068541
22095,0.08528846657760958
21806,0.09823674835482296
21811,0.088421604877759
22099,0.1035265780499917
22104,0.10208502769343565
21819,0.09219504617153945
21822,0.08444527009375419
21834,0.08718888060825869
21858,0.09345708622571157
21862,0.10344045296801901
21875,0.08606832295735715
22163,0.08408985698146858
21909,0.08796246297106318
21910,0.10092761170148642
21913,0.09988055429540352
21650,0.08592150702457396
21966,0.08521773134640548
21977,0.09327865720979311
21662,0.08882804684482719
21665,0.08412376913124772
21668,0.08660913867108412
21683,0.090530442536989
21697,0.08841309904861962
22665,0.08498798136564815
31548,0.08485677141130071
31553,0.08707760901900374
31555,0.08406414671710002
31232,0.08787414703096756
31647,0.08362386378225552
31243,0.08491260059054807
31266,0.09832045113902217
31274,0.08560228277625792
31590,0.08435656105135388
31294,0.08415769257228979
31296,0.0980828550146711
31600,0.08588407568711996
31314,0.08697188801101433
31358,0.08663908563382668
31369,0.08748985576181639
31376,0.08661700835301471
31070,0.08790774271889812
31382,0.0855819558351361
31385,0.08460285645190607
31393,0.08478214329977113
31086,0.08761131395631902
31114,0.08561691525792597
12861,0.08591843625307054
13182,0.09485737772373803
13185,0.08567526097185849
13190,0.08391755369959313
13194,0.10089374852384403
13536,0.09485737772373803
13542,0.08910766098772893
13559,0.08518855777564906
13600,0.08655717935888044
13608,0.09974263860886892
13922,0.08636733758988299
13934,0.09733995232991141
13634,0.08391425665454283
13948,0.10022748233733522
13961,0.10649761832478155
13973,0.10321125282492499
13976,0.08466082632559271
13987,0.08596791730983708
13989,0.08484052372014797
13993,0.08500758332327014
13685,0.08606918343896483
13397,0.10114637565056468
13714,0.08342971197345674
13408,0.0847495371280871
13416,0.10211206516458847
13734,0.09252853237729765
13429,0.09671923585167537
13743,0.08436610785129219
13745,0.08392934363577026
13440,0.09926018848357403
13455,0.08568958104175008
13461,0.09327865720979311
13469,0.1034308122074745
13780,0.08379139888725355
13483,0.08630604583630115
13486,0.0845508660915574
13805,0.10236952351448199
13503,0.08545889482861194
13821,0.08555507078151599
14154,0.08753009978092209
14463,0.10209938760957102
14464,0.08420398296814953
14467,0.08342786518572855
14484,0.08472947856639083
14494,0.09353652947567452
14182,0.10383894112439088
14513,0.08381665108279514
14517,0.09485737772373803
14200,0.08369329704374019
14230,0.09301494427136364
14533,0.08516852249296389
14536,0.09101203545696383
14245,0.10012557196461337
14246,0.08759966234805816
14260,0.08514594162855578
14263,0.10451104869824474
14571,0.09301494427136364
14574,0.0861673775485293
14278,0.08425102100398602
14279,0.08446659309726735
14585,0.10003421377488815
14589,0.10338070668416875
14590,0.08668706232912356
3494,0.09430670887361045
3497,0.08559916940929374
3824,0.08646905824982469
3839,0.09485737772373803
3513,0.10410652228568425
3937,0.08395185334456326
3532,0.0843058822836748
3533,0.0874982595070257
3537,0.10478560239936627
3848,0.09671923585167537
3543,0.09600685550597275
3549,0.09211788173741257
3553,0.08470302844466553
3871,0.08534821945025454
3880,0.08436978927521452
3568,0.10142366527674815
3573,0.08793637572786278
3898,0.10324444674799316
3585,0.08603751705289878
3591,0.09301494427136364
3313,0.09905069117887953
3628,0.09323902484622253
3356,0.08991980224430338
3666,0.08368772571316128
3390,0.08395624939525367
3704,0.08533380999428557
3719,0.08568087140016982
3406,0.09671923585167537
3722,0.09571198388519062
3438,0.10107551899080654
3743,0.08703013163745268
3751,0.08590639573955615
4386,0.08686434598384402
4081,0.09845770871173326
4084,0.089520452303712
4086,0.0953429259781836
4407,0.09485737772373803
4420,0.09327865720979311
4106,0.08520444623664311
4108,0.08388687684989217
4113,0.10638568211458278
4114,0.08456206466996061
4429,0.0857793411201209
4433,0.1054502020967516
4124,0.08603211275703684
4145,0.10026437058544087
4465,0.09671923585167537
4218,0.08458121624190322
4504,0.08419887250589973
4520,0.09301494427136364
4523,0.08590346839104891
4249,0.0848590279634058
3946,0.08469791302183786
3950,0.08518339840547032
4293,0.08826679860766977
5752,0.09485737772373803
5470,0.08897825616915866
5775,0.0895579159164995
5777,0.08386428192689005
5492,0.08506521800162997
5494,0.09991471267885138
5495,0.08446170812458023
5788,0.09273257458730427
5793,0.09327865720979311
14054,0.101550237078095
14057,0.09517779699729004
14398,0.08325045878541586
14416,0.08545669727712879
14098,0.08572836860052038
14100,0.09301494427136364
14103,0.08786169143226068
14106,0.08457467926750105
14421,0.09301494427136364
14426,0.10309686917097269
14430,0.09524780323147955
14128,0.08376999587087364
14130,0.09818867531643109
15110,0.08562359486856154
14789,0.09887507460745827
14793,0.08618635061484689
15120,0.08659789564860734
15128,0.08790994783170679
15138,0.08792963389494579
14849,0.08551822044274565
14853,0.08582785367473446
14859,0.08455599224669404
15199,0.08974119625876803
14903,0.08734366930698965
14929,0.08658281608425436
14935,0.10423441344218863
15253,0.08546697506318156
14937,0.08775275373308727
14949,0.08834708238389924
14951,0.0879021255885655
14676,0.09485737772373803
15000,0.08587400812650242
15014,0.08565001187835351
14712,0.08474496820322093
15022,0.08518556388259414
15037,0.09841866262197431
15041,0.08951786888223748
14753,0.0841360938214854
15062,0.08667749175845513
15072,0.08469849661163735
14772,0.10143341599888496
14775,0.0842757777795272
15736,0.08387544423384416
15421,0.08493142996514785
15424,0.10429268798623616
15437,0.09549247775365144
15752,0.09579339883423611
15755,0.09327865720979311
2158,0.08447117848281534
2160,0.08429408149725531
2161,0.0856363153415867
2490,0.09301494427136364
2493,0.09700022938778931
2497,0.10113108466877663
3120,0.08504368000920995
3123,0.08918900502305331
2830,0.09485737772373803
3145,0.08630878813015234
2871,0.08412326821354542
3282,0.08846435160653769
3288,0.08450634042068324
2883,0.09016243690517185
3187,0.09367174914705446
2904,0.10379393131700385
2909,0.0876971902124203
3205,0.09485737772373803
3234,0.09041274207942071
3244,0.08542194686979325
3245,0.08787851437924218
3248,0.10213463763670959
2960,0.09327865720979311
2964,0.09953700090792533
3260,0.08552768192818648
3275,0.08667532144406448
3279,0.10055262209637161
2984,0.087943713336875
2987,0.08385276307325572
2992,0.08749056149299063
2708,0.08513866250442917
2718,0.08783254915664933
3022,0.08811871009394504
3036,0.08602632971620917
2720,0.08620624131210232
2735,0.08628353802396874
3053,0.08775560925178352
3060,0.09485737772373803
3071,0.10332049521911807
3760,0.08432099799994826
12309,0.08397557034684729
12322,0.09990876713986058
12352,0.08674070399417018
12692,0.08376470070042911
12382,0.09485737772373803
12703,0.08586002447497117
12710,0.08794366302133516
12727,0.08412608625477187
12428,0.0871549307484755
12444,0.0841169783588262
12447,0.10344427048556852
12451,0.10363221598052619
77557,0.08655451429882959
78505,0.09485737772373803
78821,0.08662135601845018
79784,0.08363635914005928
80100,0.08752438031858896
80423,0.08494096533212458
80437,0.10452989676827387
80750,0.1042717054200456
81060,0.08562791219645832
81068,0.09454445620416035
81075,0.08447251641711445
81381,0.09671923585167537
76604,0.0840100112955608
77252,0.08526768714298702
77562,0.0837576871297246
78212,0.08627818775500473
78214,0.10635943539448656
78518,0.0950399441378234
78520,0.0893395045627836
78521,0.09891357775370466
78857,0.0838275266536736
79163,0.0863476978061095
79803,0.08422719405652508
80123,0.08865806016550237
80136,0.10444006370909475
80138,0.08507144058397172
80450,0.08550112520751202
80454,0.09240873385037271
80455,0.10016386633936433
80457,0.10494863468837562
81401,0.08685612042011709
2266,0.08437477275621323
2595,0.09205916223837897
2289,0.08599637450109908
2609,0.0895071802988766
2611,0.09485737772373803
2613,0.08741427359576064
2616,0.08379939636451998
2628,0.08683335122666827
2654,0.08668754993227713
2346,0.0838026943385977
2356,0.08748352687365864
2057,0.09219504617153945
2364,0.10234096799278708
2372,0.0959709053079596
2083,0.09485737772373803
2115,0.0852901909867347
2116,0.09022075259147565
2117,0.0873884251714358
2442,0.09733084918206657
2454,0.08600807130728887
2147,0.08618471497147064
71153,0.09134926258263348
66365,0.08516769873729124
66998,0.08526278939509489
67003,0.08389620903947351
67007,0.10346366914379605
67012,0.0846284133355177
67317,0.10268853794512417
57463,0.08701652496484945
58098,0.0838550284299907
58105,0.08706430284621969
58414,0.08611533398392848
58420,0.10655925495179436
58746,0.09301494427136364
59061,0.09485737772373803
59068,0.10552672892086501
59375,0.09301494427136364
59376,0.08735840019811741
59387,0.08705214286447716
59700,0.09327865720979311
60026,0.08939274328877875
60028,0.08424776297524118
60348,0.08437523879662474
60655,0.0860677105224671
60657,0.09485737772373803
60973,0.09886286244812412
56201,0.09928626581055923
56525,0.08555278836745202
56837,0.0850453624778649
56843,0.08713656852291791
56845,0.08490300184664397
57164,0.09301494427136364
57805,0.08439460257166323
57806,0.08592896473495118
57808,0.08617486615176209
58111,0.08565497188079602
58436,0.10409896516428362
58447,0.08695356457188272
58751,0.09124314463940032
59073,0.08580884573159622
59396,0.08590925220380081
59405,0.09219504617153945
59716,0.09722592269765128
60037,0.08573620336061671
60045,0.09671923585167537
60357,0.08548815807028898
60363,0.08421193343906389
60672,0.10812379073858129
60684,0.09301494427136364
60687,0.09047000925156856
61006,0.08588290741749831
56220,0.08520222619254587
56222,0.08401620837573813
56539,0.08475077922074581
56540,0.08431397351711176
56548,0.08459582672077667
57497,0.08589629849810215
57509,0.09485737772373803
57821,0.08455115784959477
58135,0.08522308055356988
58458,0.09219504617153945
58790,0.09559698808359852
59424,0.08325942184666843
59425,0.08737561626571247
65474,0.0855591688880454
65484,0.08462053099772743
65797,0.08509584908874643
65810,0.08426816047464415
65812,0.08534290827468854
70503,0.09485737772373803
70505,0.0856642223460423
70825,0.08546509203699056
70831,0.08594738778287878
70832,0.08575396277739578
32454,0.08678898284211761
32781,0.10076942800963459
32789,0.0879572848136115
32812,0.08730702864715963
32506,0.084862292013021
32512,0.0899282815803505
32844,0.08884233143537992
32845,0.09662934536063936
32852,0.1004365438382769
32875,0.08468679021767606
32897,0.09327865720979311
32585,0.08736638449940713
32279,0.08514088352342969
32600,0.09851875058762481
32610,0.08525113530071148
32615,0.09485737772373803
32635,0.08584145059128566
32638,0.10291609866414904
32340,0.10171263468342757
