LNR,RESPONSE
61606,0.1188508146428377
62235,0.14101330671674955
62240,0.11727306632526399
62241,0.11958187390233058
62555,0.13785519468050322
62557,0.12841872278344513
62565,0.12291667918421718
62566,0.13920052614278958
63515,0.11766141967780802
63524,0.1412854380527879
64797,0.12055994196252823
65116,0.12840545237744455
75249,0.12077460249223507
75253,0.1387752677753658
75575,0.1289917700976809
76212,0.11949447535273164
71422,0.1232307763230405
72059,0.1381303330170551
72060,0.11883836863746187
72383,0.11931086119648882
72386,0.11744893412024528
72700,0.11898580185366721
72715,0.11739347512279205
73028,0.11930009007371915
73346,0.11952743331564118
73658,0.11726397990194719
73662,0.13643081136002388
73666,0.12922623346659015
73668,0.1288493004631149
73985,0.1404161380638326
74299,0.11937966209106182
74310,0.1374546353259007
74312,0.13373649720976474
74619,0.11764357181289231
74620,0.11736935722003676
74627,0.11758729121018964
74938,0.12040722504417868
74952,0.1205772049224651
75911,0.1212275323450014
75913,0.11823127536947721
76221,0.11801990273456514
76227,0.11802435827727407
71448,0.11845789080607136
15887,0.11741129615722351
15498,0.11790372706993982
15504,0.13623419217420266
15507,0.11974005122067541
15521,0.11882866909461763
24403,0.11682605606018738
24100,0.13941281586949264
24436,0.11986593332823386
24440,0.11841723211101639
24442,0.12840545237744455
24148,0.11933831089677796
24149,0.11947126739260226
24155,0.11751328295387437
24458,0.11713754501093665
24169,0.13631973638508119
24477,0.1400448259409718
24479,0.11820465678290283
24486,0.11945553615432036
24190,0.13757476285473413
24515,0.13675293707848227
24214,0.13694061449236883
25183,0.1286804640664296
25207,0.11864085212349479
24889,0.1329049765623737
24890,0.12220680555985669
25226,0.12891188305671322
25232,0.12840329951262877
25244,0.11891795152444941
25339,0.11766023858913449
25355,0.13821378237538742
24958,0.12009487172606229
25277,0.1189022910345297
25286,0.13555086944225114
24988,0.1286804640664296
25298,0.12207707916718813
25309,0.1384304892698215
25315,0.11763119272513549
25014,0.1289917700976809
25322,0.11754626775567295
25333,0.13861398345323567
25025,0.12963546910981816
24726,0.12054003687917432
24735,0.12840545237744455
25055,0.11817148272775672
25056,0.11890373604687689
24746,0.13578656630922187
25061,0.12001332481324867
25067,0.11780702305272749
25074,0.11747656884804296
24773,0.1208629411019016
25080,0.12840545237744455
25086,0.1372616021856407
25088,0.11977734379640885
24777,0.11964376396772672
24796,0.11684694113153998
25104,0.11720427636309685
24806,0.11741469859039519
25118,0.1192117861667365
24822,0.1289917700976809
82811,0.139151082155936
83449,0.14148060208703642
83459,0.12840545237744455
83770,0.1286804640664296
84091,0.11768179229258681
84096,0.11915673253578205
84737,0.1266594295658054
85048,0.12840545237744455
85049,0.1380612268343927
85051,0.12065361103949786
85369,0.119439647698399
85374,0.11843146326000517
85380,0.1365184147396693
82190,0.11674946020744059
82505,0.12903463185333008
82515,0.11830565026484686
82517,0.121510224005237
82821,0.12931501002425408
83140,0.12887686418842142
788,0.11784203685453924
1102,0.11699367540483287
1109,0.11789873403870216
821,0.11743222435275615
829,0.12636700973929887
837,0.1388584405945284
845,0.12887424616436227
1163,0.13712187683589125
861,0.12840545237744455
899,0.11932826451188473
1207,0.13946638686034687
906,0.11866064203893849
1221,0.13874792653433823
1545,0.11921364066449688
1546,0.13764571661760672
1555,0.12392928826161632
1556,0.13467506043074304
1879,0.11747661882684951
1885,0.1315334778132165
1593,0.12165643927230012
1902,0.1361170222658777
1611,0.12136273635793492
1921,0.11719187749180048
1927,0.13680536962569284
1651,0.11878171608446123
1978,0.13654332093481883
1718,0.11917397912462505
1722,0.11813022147926318
1734,0.13013663671957967
41705,0.11873215363629737
41711,0.1286804640664296
41712,0.1176724580371144
42029,0.11770740021340104
42347,0.11765555942791855
42352,0.11794716136606305
42353,0.11881832384567786
42671,0.1331908266127421
42987,0.1191955225196212
43310,0.1195363250441394
43627,0.11840045807140505
43629,0.11865717246938061
43945,0.1286966268031596
43953,0.1170729096453374
43954,0.13986475091882186
43961,0.12103621614874507
44280,0.12030257583471507
44917,0.11841845110251832
44924,0.13955393621970752
44927,0.11795099859901573
45244,0.11790714690543883
45570,0.13365966808073634
45584,0.1388618284040766
41721,0.11741257060761723
41739,0.1286804640664296
42054,0.12519375382138775
42369,0.11760287687328985
42689,0.11970588015389284
43019,0.11700076849981003
43331,0.14030815161048948
51328,0.12371940959536472
51644,0.1372267379670185
51653,0.1348143990118645
51969,0.12447078298606006
52308,0.13950421205584684
52310,0.11964274875897238
52626,0.13875216389863063
52638,0.1202327599798716
52940,0.12223992948247799
52954,0.1400996728271369
55194,0.128479304404479
55196,0.11830303638278315
55526,0.1286804640664296
55847,0.1177805447546646
55848,0.12840545237744455
51024,0.1286804640664296
51031,0.12186120441237354
51342,0.1372884863988803
51348,0.11796839856949075
51666,0.11977650286472008
51674,0.11969338255672796
51680,0.1398854795637528
52331,0.12136311513721774
53302,0.12840545237744455
82163,0.13793984493746722
82481,0.1191770227130424
82498,0.1197644812828932
55852,0.12840545237744455
55858,0.11772000256699933
55859,0.1170377831641452
51037,0.12840545237744455
51039,0.11739348989188383
51683,0.13725568913581912
51685,0.11739776069928133
51695,0.11803495944250489
51702,0.12083746083564423
52343,0.1352036828314933
52353,0.12840545237744455
53314,0.1286804640664296
53322,0.12877401805314265
53950,0.13852404694341075
54597,0.11886808373413492
54925,0.12251545962536549
55245,0.1388000582674174
55558,0.1293123839523468
55882,0.1309236525311631
51384,0.1193298550159264
51703,0.13736059619951052
51706,0.12416409637541428
51711,0.1404462260050903
52041,0.11813336866983733
52047,0.1171781052326796
52369,0.1368101703312236
52689,0.12022765660004811
53331,0.11896490414010721
53341,0.11909814897953
63455,0.1389749526352993
63780,0.11799026114448855
63783,0.12840545237744455
64096,0.11839382136242474
64104,0.11784484217846623
64109,0.11823557529217149
64422,0.12187818925159201
65391,0.12840545237744455
65705,0.11738312967845348
65709,0.12079666466723181
61568,0.12887686418842142
62203,0.12739900540174093
62850,0.11971187023698306
62851,0.13665759191242474
63164,0.11822969237670114
63491,0.12599227302435487
63796,0.11972996287032325
63799,0.13840449307425187
63802,0.11906462657289278
63812,0.12889103758376225
64127,0.11719802683805135
64449,0.13607477101162604
64771,0.11963636638091149
65082,0.1286804640664296
65399,0.11795774796432147
66039,0.1286804640664296
66048,0.11790796339984957
71758,0.1409395193630411
72077,0.12840545237744455
72087,0.1286804640664296
72405,0.1359648675267739
72723,0.12047463907628582
72735,0.11981147663720476
73046,0.1203031937321763
73682,0.11826031996839664
73694,0.11839588476787269
73696,0.13678322824048847
74317,0.1344820972390249
74974,0.11965606799542644
75286,0.11916679347787366
75605,0.11880960095367418
75612,0.12840545237744455
75929,0.12852935026704765
76239,0.1208208559047945
71471,0.11952147398705246
71776,0.11906709271115784
71779,0.1289917700976809
72112,0.11940633565563939
72417,0.11758987182973371
72420,0.11817172042272522
72425,0.13954479218605204
73073,0.11764315217822154
73393,0.11934541688345267
73714,0.11798439428522688
74337,0.14032013325770748
74347,0.12164444282859231
74354,0.13896213495677456
74666,0.1214539454476228
74667,0.12840545237744455
74990,0.14134081466600695
75949,0.11829959767347784
75952,0.12017198304589537
71486,0.14140890709230589
71805,0.13297772997280727
71813,0.1338776694939501
72130,0.11986285763521316
72437,0.11992008221524125
82469,0.12840545237744455
82788,0.1235745671120008
82793,0.12840545237744455
83111,0.12876887355478522
83113,0.11840404667480194
83420,0.1398139080663528
83425,0.12556583213988004
83428,0.12840545237744455
83433,0.11840391783051825
83759,0.1388466064076095
84381,0.1387580536084083
84709,0.13908046406263755
85024,0.13806812169669988
85026,0.12043891334902897
85671,0.13775810450911735
35158,0.1172329190211646
34851,0.12016096804582081
34853,0.13677925863955234
34859,0.11947133646710215
35162,0.11838259807158076
35165,0.12840545237744455
34865,0.11832534337951467
34877,0.13178209846256167
34898,0.11706592376242472
35203,0.11817719898885334
34902,0.11866034775244917
34907,0.11865947352689471
34930,0.1402476465952857
34939,0.11894937296311538
35249,0.13403610422757659
35561,0.11824621732769501
35568,0.12840545237744455
35572,0.11759734862232209
35574,0.1286261128797556
35575,0.11848316797307545
35889,0.12840545237744455
35583,0.11753591190211632
35587,0.11794801728968643
35597,0.12070565768499898
35900,0.11783759992425934
35602,0.13824007252765852
35606,0.13688616674065238
35922,0.11786352299105872
35936,0.11859588999861412
41020,0.13920259363006446
41028,0.13752583613335043
41344,0.11801035093341992
41666,0.12856673237884972
42319,0.1400014296750237
42634,0.12959998172728268
42944,0.13156462295839644
42952,0.11703588459308144
42954,0.11711503049941832
43274,0.1175495692463233
43582,0.12840545237744455
43590,0.12071348426743342
43594,0.14080507387588967
43909,0.12697918499331676
43917,0.1362351061082333
44561,0.11778025710583416
45202,0.14037529180564295
45210,0.11703748694287744
41684,0.14113437855142236
41691,0.11787094048433899
42333,0.120261391659089
42660,0.11905735797822628
42963,0.119995572336793
42979,0.11806004260416007
43287,0.11945680498048507
44582,0.12840545237744455
45233,0.12090394011753551
45544,0.11832763397836524
45550,0.11679633255659076
40729,0.11740145230638153
41379,0.1292559187833084
41395,0.1356469546281266
4332,0.11684343676680968
4346,0.11837644461961858
4044,0.14019158343092097
5031,0.1293369632798715
5033,0.11780686354477715
5057,0.1379481271966927
4737,0.12724340041510532
5067,0.13815626202061618
4757,0.11943147122839932
4758,0.1286804640664296
4762,0.12036861846520344
4780,0.1286804640664296
5183,0.11748848330723419
5191,0.11968802278109221
5198,0.1286804640664296
4802,0.11814941615394904
5126,0.1289917700976809
5132,0.12880879361930933
4830,0.13826005500388078
5154,0.13650404954188555
4854,0.1286804640664296
4861,0.11704802500699461
5180,0.1179167412686342
4574,0.11804246496063577
4896,0.11870324435659255
4592,0.11898442595273746
4599,0.11909546310669676
4914,0.1399184411389027
4604,0.11785756611062632
4932,0.12231805954369156
4623,0.11750045858530955
4633,0.13962581771787544
4636,0.11793420790054719
4944,0.11952652198827422
4949,0.1296031371046552
4644,0.1286804640664296
4977,0.1376042967785927
4674,0.12840545237744455
4986,0.12242519815324428
4683,0.11800505280622021
4686,0.11729990220124156
4691,0.11915548229092189
4700,0.136603154632939
5018,0.12195056457424687
5341,0.1358850336746437
5646,0.1398131146626903
5647,0.12840545237744455
5649,0.11911958805991936
5661,0.11746925572956082
5671,0.13860956773951505
5677,0.1407780136888069
5375,0.12001447215424928
5396,0.12916547038538756
5410,0.11770129067712393
5411,0.11893595436355611
5714,0.13672500373236948
5427,0.11811895840321604
5436,0.11770049090231464
5725,0.13654469349631487
5733,0.13660779304106782
5454,0.13860269367540695
10241,0.12128032245024362
10566,0.12301860310122918
10579,0.11917423739999157
929,0.11955075785876623
935,0.139812677666035
1261,0.11709199340770422
951,0.12025259624207833
952,0.12840545237744455
955,0.1178397743487847
1295,0.140031504722282
966,0.11809586820550932
974,0.12315122900074282
1305,0.1195965360539428
995,0.13626475195993795
998,0.12048265557124807
1403,0.13843211635476727
1001,0.11791005234302361
1009,0.11978136658718108
1338,0.13863112628068022
1029,0.1286804640664296
1053,0.11724034091667447
1062,0.11742734899132388
1067,0.11786216852114303
1071,0.11752030321562575
9957,0.11912607746439297
9960,0.13900687608795384
9671,0.12840545237744455
9680,0.131692803820873
9982,0.14000732303015698
9700,0.13121930940345278
9712,0.12884456450661064
10023,0.13762674589213006
10042,0.11873707352816526
10043,0.12689124224382514
10048,0.13994163325778994
10049,0.11735391658216676
10054,0.11836355666419274
10057,0.11828034259138967
10388,0.11821093047478523
10396,0.11904055215322275
10700,0.1204563317525005
10716,0.12840545237744455
10418,0.11942291489434671
10730,0.13844245391126914
10733,0.12256442147560441
10429,0.1382393934662303
10844,0.12369940066081458
10856,0.11950964199868505
10448,0.11910444992144775
10451,0.11782031399282947
10458,0.11959164955054659
10743,0.12071528556845464
10753,0.11766051937106808
10756,0.11799195661518809
10465,0.13798662814308815
10488,0.13528174619352792
10490,0.12270007149664607
10495,0.1289917700976809
10510,0.1219629973520921
10818,0.11930309238254061
10531,0.12156213384853021
10823,0.1183651859567923
10544,0.14125778750811124
10553,0.11848257393241393
31437,0.11985260146100707
31442,0.11809784712785693
31451,0.13788126079572133
31453,0.1372049023767434
31143,0.13463529677775088
31146,0.11905116600659782
31149,0.12840545237744455
31460,0.1173891678030711
31466,0.13621306205905678
31472,0.12840545237744455
31788,0.11797991362895355
32113,0.1286804640664296
31807,0.11957608295128054
32122,0.11915151457870624
32127,0.11767004878650639
31820,0.11755459014752133
31832,0.1286804640664296
32267,0.11988175201548577
31860,0.11992085003269616
31873,0.12513295984546516
32168,0.13809049575203564
32177,0.12840545237744455
31882,0.12850979688700617
31896,0.1377531511391179
31910,0.11823181212235466
32211,0.1394792489482187
32232,0.14123695003976225
31943,0.12840545237744455
31950,0.1207699748347273
32243,0.13888125095966097
31966,0.12379661328495413
31976,0.13850505435537117
31666,0.12170861628243415
31674,0.12321320885348401
31989,0.1381402548725158
31990,0.1186295040764001
31991,0.11980035568475975
31997,0.11795874825749575
31692,0.1286804640664296
31719,0.11702737953431536
31723,0.14090044397902518
32039,0.1171323775074125
32042,0.11833039009896298
31739,0.12840545237744455
32061,0.11765268657318655
32062,0.11862783382050408
44333,0.1178547530197926
44656,0.12228403492950153
44658,0.1293447159575097
44976,0.12071660856629088
44990,0.1286804640664296
45312,0.11928052740912101
45644,0.1259604202007017
41146,0.1286804640664296
41459,0.13773470333786325
41462,0.12289409588450796
41787,0.11757226071810035
42422,0.13604382248058816
42743,0.12130237335907416
43076,0.11804260089542952
44350,0.11856415359224609
44353,0.12052881924318866
44356,0.11873112113715195
25163,0.12840545237744455
25490,0.11932615681806935
25811,0.1286804640664296
25501,0.12887946051029298
25502,0.1171663457848984
25505,0.11822629909023724
25835,0.11991006103762375
25966,0.11683053360177674
25973,0.12268674080135189
25570,0.11939778745858882
25862,0.12038675912805794
25871,0.11695333596323045
25877,0.11825236895119938
34738,0.11796299716031568
34445,0.12164959227631436
34447,0.12053081007323957
34754,0.12960042596602236
34764,0.13949070848665385
34772,0.1335125923935917
34775,0.11696707191123608
34484,0.11991278299097177
34180,0.12881556735256083
34199,0.12929278412292594
34527,0.1286804640664296
34226,0.13832596404781533
34555,0.12039845977735025
34243,0.12242949712082771
34252,0.11949558577904329
34267,0.11796982996662142
34276,0.13661704396031352
34584,0.12003767421363051
34283,0.1286804640664296
34290,0.12318322543504898
34291,0.12014181231273033
34295,0.1400352691166162
34599,0.11763279445027139
34603,0.1385856320343405
35267,0.12875271306169195
35270,0.12299335664073009
35279,0.12583774499656786
35300,0.11751905242337504
34981,0.11859147611041071
35338,0.13673733522405812
35425,0.1357962329283428
35426,0.128479304404479
35432,0.13907405146601648
35022,0.14020073017388207
35347,0.12191146908303821
35062,0.1378657180929693
35072,0.11885376330628473
35104,0.12260230267423708
35106,0.12893646203917336
35114,0.11723127778815065
35131,0.11920377263614959
21744,0.11725919970089116
21754,0.11994066955655189
21784,0.12009168894501723
22088,0.1172178041617017
22095,0.11929323425058756
21806,0.13342593900243477
21811,0.12111365710128233
22099,0.13927432665002168
22104,0.13896530672392152
21819,0.12840545237744455
21822,0.1172488337218815
21834,0.12002053496117851
21858,0.13026201254235964
21862,0.1394825179628711
21875,0.12000419290451783
22163,0.11729959855207839
21909,0.1211916794244813
21910,0.13735659234671152
21913,0.13714930357740077
21650,0.1199122179032971
21966,0.11848476855860876
21977,0.12840545237744455
21662,0.11916180206789628
21665,0.11759104721416083
21668,0.11979964421279567
21683,0.12352249374212308
21697,0.12446350114444857
22665,0.11793824102210362
31548,0.11806762606275104
31553,0.11842149305351671
31555,0.1172994071834669
31232,0.12016798844074174
31647,0.11759049311634046
31243,0.11845327983913141
31266,0.134798998342213
31274,0.11974890781279939
31590,0.11815537956531455
31294,0.11815364822151363
31296,0.13534282013956023
31600,0.11925892943371062
31314,0.12055034918467644
31358,0.12070033481784494
31369,0.12136319405778652
31376,0.12024986000434978
31070,0.12258197179902566
31382,0.11851506302317492
31385,0.11763900607959155
31393,0.11766463095433889
31086,0.12020493091628381
31114,0.11821412737204844
12861,0.12028256889241111
13182,0.1286804640664296
13185,0.11729986913482571
13190,0.11745935973093703
13194,0.13773605376663292
13536,0.1286804640664296
13542,0.12412809361779545
13559,0.1179608422015913
13600,0.12150739783022124
13608,0.1360590998353985
13922,0.11993158289433475
13934,0.12906420409457492
13634,0.11742929139016692
13948,0.13901037924259285
13961,0.14150282753805085
13973,0.13945462014158078
13976,0.1178087832459761
13987,0.1188923325988874
13989,0.11972943076171426
13993,0.11823853745572885
13685,0.11927511251098342
13397,0.13709540941642487
13714,0.1170478108947517
13408,0.11800633920306385
13416,0.13936556217097887
13734,0.12882980272099906
13429,0.1289917700976809
13743,0.11785521610635069
13745,0.11723455119645822
13440,0.1382522956513307
13455,0.11986506068446204
13461,0.12840545237744455
13469,0.13908390048011132
13780,0.11723668210356772
13483,0.12002059266671226
13486,0.11773781162450479
13805,0.13831964566786945
13503,0.12002973729466743
13821,0.11900041796933535
14154,0.12153358199369713
14463,0.1382006489584651
14464,0.11795850543537487
14467,0.1169564118036084
14484,0.1193888294344791
14494,0.12843799362849367
14182,0.1398012201585495
14513,0.11718050070052273
14517,0.1286804640664296
14200,0.11741793051006623
14230,0.12840545237744455
14533,0.11800241651195673
14536,0.12842995563427215
14245,0.13616009642751647
14246,0.12202257747586924
14260,0.11881879153539932
14263,0.14153889317773893
14571,0.12840545237744455
14574,0.11799681332743128
14278,0.11754941477055277
14279,0.11831303618360557
14585,0.13752356664446064
14589,0.13939862462932187
14590,0.12098358558791265
3494,0.12887686418842142
3497,0.11788970855420133
3824,0.11937061944946173
3839,0.1286804640664296
3513,0.14012664275388056
3937,0.1178370797458435
3532,0.11854309868174787
3533,0.11906979957820482
3537,0.1401628792026109
3848,0.1289917700976809
3543,0.13358879301984047
3549,0.13558354714322893
3553,0.11805424535513993
3871,0.11830558537051698
3880,0.11800417134878607
3568,0.13757776675769665
3573,0.12072882028953029
3898,0.1408640321775153
3585,0.12036112946531098
3591,0.12840545237744455
3313,0.13618287038505822
3628,0.1288207222297514
3356,0.12153913583965856
3666,0.11727039197761537
3390,0.11699818879435833
3704,0.11853899665129036
3719,0.12068141060328773
3406,0.1289917700976809
3722,0.1339299478753226
3438,0.13663979387440398
3743,0.12100867373477976
3751,0.1189276848678422
4386,0.12081418161603921
4081,0.13515039545902205
4084,0.1216482265312003
4086,0.13265903053289702
4407,0.1286804640664296
4420,0.12840545237744455
4106,0.12013752422510314
4108,0.11772530840659025
4113,0.14164954904821572
4114,0.11795124571635204
4429,0.1187291570843062
4433,0.14069761486006246
4124,0.11988341522858256
4145,0.13817481721843763
4465,0.1289917700976809
4218,0.11891062818390719
4504,0.11784985354490916
4520,0.12840545237744455
4523,0.1196570467884378
4249,0.11878600015451397
3946,0.11745783821755967
3950,0.1181400745221053
4293,0.12320580382712475
5752,0.1286804640664296
5470,0.11948048785303565
5775,0.12264624680031423
5777,0.11734952157513939
5492,0.11873111144402934
5494,0.1375169587839146
5495,0.11758105029466308
5788,0.13260221206420814
5793,0.12840545237744455
14054,0.13864618784425403
14057,0.12884519888259272
14398,0.11736524740962072
14416,0.11890717540527347
14098,0.12026119968231026
14100,0.12840545237744455
14103,0.1212865689339368
14106,0.11941107027382625
14421,0.12840545237744455
14426,0.1381717257615621
14430,0.12889232532590666
14128,0.11704738590449924
14130,0.1366445207338117
15110,0.11845182746602728
14789,0.12959779989411507
14793,0.11917061526542164
15120,0.11953036299016405
15128,0.12069092941144391
15138,0.12194794144435812
14849,0.11861555218290543
14853,0.1182917860263748
14859,0.11828996672713821
15199,0.1239727731817932
14903,0.12025159180924189
14929,0.12005796917129427
14935,0.14133084099629112
15253,0.12019155526925039
14937,0.1207431283345966
14949,0.11820373445949464
14951,0.12101583371400124
14676,0.1286804640664296
15000,0.12024339517288277
15014,0.11799187246589957
14712,0.11922891971879847
15022,0.1186095784176019
15037,0.1293447159575097
15041,0.12102014975721867
14753,0.11722273464533763
15062,0.12112099291466503
15072,0.11846999581241441
14772,0.13818857000100065
14775,0.11782312451254755
15736,0.11737105177044073
15421,0.11894823646339468
15424,0.13914241744441377
15437,0.12889882146312373
15752,0.13558702968564604
15755,0.12840545237744455
2158,0.11798454213888991
2160,0.11798865310901838
2161,0.12019587647932857
2490,0.12840545237744455
2493,0.13314193294339782
2497,0.13728524564635475
3120,0.11735067277838591
3123,0.12311842635059779
2830,0.1286804640664296
3145,0.12044397843891744
2871,0.11794188315602777
3282,0.12369205451568491
3288,0.11780267083228071
2883,0.1244680188193275
3187,0.12873395474405883
2904,0.1394787050628016
2909,0.12044205877622145
3205,0.1286804640664296
3234,0.12339969640362637
3244,0.12050904694473072
3245,0.121381501106149
3248,0.13912117134401333
2960,0.12840545237744455
2964,0.13349853121642988
3260,0.1186427462672731
3275,0.12039824955574793
3279,0.1368452227726029
2984,0.12088008747762442
2987,0.11746821029615925
2992,0.12056908426778955
2708,0.11764053986898486
2718,0.12181772914723371
3022,0.12213386957361407
3036,0.12068008014831542
2720,0.11794165760542143
2735,0.11928862946671498
3053,0.12032671722151866
3060,0.1286804640664296
3071,0.13902003223641382
3760,0.11767935908373918
12309,0.11728304396475166
12322,0.13774401610582487
12352,0.12125837458448938
12692,0.11719130935365717
12382,0.1286804640664296
12703,0.1195374702589936
12710,0.12336864905993769
12727,0.11739550698917012
12428,0.1225510156075044
12444,0.11711876082421051
12447,0.13941200925777664
12451,0.13840271538531237
77557,0.1202577251809191
78505,0.1286804640664296
78821,0.11945436122112625
79784,0.11743045551547823
80100,0.11820610015184438
80423,0.11755141051454601
80437,0.13980825070683872
80750,0.13945825148767163
81060,0.11972505867236295
81068,0.12807885643484967
81075,0.11790092472157997
81381,0.1289917700976809
76604,0.11747317371532433
77252,0.11698939800070131
77562,0.11694076137014188
78212,0.11868770419405036
78214,0.1424643682797539
78518,0.1344526536065628
78520,0.12162538188165206
78521,0.13659751782224772
78857,0.11715171419661724
79163,0.12009490547422849
79803,0.11869363837606303
80123,0.12099711405862204
80136,0.14117618960398134
80138,0.11763850976832792
80450,0.11849761396733242
80454,0.1246013511312166
80455,0.13885125238170465
80457,0.14075522055635736
81401,0.11939207923178555
2266,0.11932695872958177
2595,0.12841872278344513
2289,0.11938590099366433
2609,0.12248732966688812
2611,0.1286804640664296
2613,0.12002687073113112
2616,0.11697948088480174
2628,0.12164514509317859
2654,0.12110177842882583
2346,0.11752862912526311
2356,0.12091973865415105
2057,0.12840545237744455
2364,0.13932010718103716
2372,0.12986081901524932
2083,0.1286804640664296
2115,0.11711175142513076
2116,0.12304842134365855
2117,0.1217813817153642
2442,0.1361805052324736
2454,0.11979216203672043
2147,0.11885080926072848
71153,0.12386069930499352
66365,0.11885478413453715
66998,0.11790282589034022
67003,0.11740260337131135
67007,0.13974912785460372
67012,0.11853423670610046
67317,0.13758757705564456
57463,0.11957952614433306
58098,0.11793286048697055
58105,0.12015099289082198
58414,0.1176530076431342
58420,0.14156509040654444
58746,0.12840545237744455
59061,0.1286804640664296
59068,0.14088001836780467
59375,0.12840545237744455
59376,0.12024283661830276
59387,0.11984623189516168
59700,0.12840545237744455
60026,0.12305812038629477
60028,0.11748100976964339
60348,0.11778416802302699
60655,0.12216704425207853
60657,0.1286804640664296
60973,0.13726726468970588
56201,0.13653332562604312
56525,0.11932858418300617
56837,0.11905840585244495
56843,0.12047196321792081
56845,0.11832359760491998
57164,0.12840545237744455
57805,0.1176504277386026
57806,0.11854074311747845
57808,0.11901422826902007
58111,0.11944826968719384
58436,0.14112191738765048
58447,0.11790956397608565
58751,0.13359545452189417
59073,0.11850847554745081
59396,0.11832204185293893
59405,0.12840545237744455
59716,0.12949218433399706
60037,0.11971558331162582
60045,0.1289917700976809
60357,0.11837397041171843
60363,0.11788637977864735
60672,0.14167027208808555
60684,0.12840545237744455
60687,0.1237938323900547
61006,0.11806383010155028
56220,0.11873167140631775
56222,0.11771846107548378
56539,0.11708240036574694
56540,0.11778680826769529
56548,0.11756132937304087
57497,0.12221156248963529
57509,0.1286804640664296
57821,0.1181205758174459
58135,0.1188488020372957
58458,0.12840545237744455
58790,0.13363071613093194
59424,0.11763823763554249
59425,0.12232668850096919
65474,0.11829104650258335
65484,0.11821267722136983
65797,0.11821536380063846
65810,0.11845304949864767
65812,0.11922493636263268
70503,0.1286804640664296
70505,0.11919240123390797
70825,0.11929762190522103
70831,0.11914585465638766
70832,0.11868269375764824
32454,0.11993419958355758
32781,0.13701073771081576
32789,0.1221282217616845
32812,0.11843219011089769
32506,0.11819229312773957
32512,0.12337842542691756
32844,0.12473529916020433
32845,0.1338885440822064
32852,0.138325508512059
32875,0.11791895240268979
32897,0.12840545237744455
32585,0.12185538331547563
32279,0.11755398973573714
32600,0.13636002287892957
32610,0.11854056201542039
32615,0.1286804640664296
32635,0.12163263304212499
32638,0.13955324818113482
32340,0.1377646311754267
